workerid,button_order,code,condition,first_talker,order,repVoice,repeated,rt,talker,correct,lag,case,d_repVoice,rc_order,rc_lag,duration,rc_dur
7192,OLD_NEW,BEL_0115_HOME,Divided,PF02,28,DIFF,TRUE,23,PM01,1,38,hit,1.188496492,-0.071588086,-0.108726358,1.398145833,-0.251236956
7192,OLD_NEW,BEL_2009_QUESTIONS,Divided,PM02,29,DIFF,TRUE,56,PM01,1,43,hit,1.188496492,-0.05571507,-0.055534869,2.1578125,0.219691625
7192,OLD_NEW,BEL_1616_BANANAS,Divided,NONE,30,NONE,FALSE,63,PM02,1,NA,correct_rejection,0.559592274,-0.039842054,NA,1.545333333,-0.159993252
7192,OLD_NEW,BEL_1723_BROKEN,Divided,NONE,31,NONE,FALSE,245,PF01,1,NA,correct_rejection,0.559592274,-0.023969038,NA,1.9500625,0.090904333
7192,OLD_NEW,BEL_1105_HOMEWORK,Divided,NONE,32,NONE,FALSE,378,PM01,1,NA,correct_rejection,0.559592274,-0.008096022,NA,1.9886875,0.114848541
7192,OLD_NEW,BEL_0605_BABY,Divided,PF01,33,SAME,TRUE,65,PF01,0,58,miss,0.858899185,0.007776994,0.104039599,1.903020833,0.061742509
7192,OLD_NEW,BEL_0124_WEEKEND,Divided,NONE,34,NONE,FALSE,42,PF01,0,NA,false_alarm,0.559592274,0.02365001,NA,1.803979167,0.000345118
7192,OLD_NEW,BEL_1523_PAN,Divided,NONE,35,NONE,FALSE,219,PM02,0,NA,false_alarm,0.559592274,0.039523026,NA,1.765333333,-0.023612004
7192,OLD_NEW,BEL_0218_FRESH,Divided,NONE,36,NONE,FALSE,357,PM01,1,NA,correct_rejection,0.559592274,0.055396041,NA,1.7899375,-0.008359518
7192,OLD_NEW,BEL_0111_ALIVE,Divided,NONE,37,NONE,FALSE,309,PF02,1,NA,correct_rejection,0.559592274,0.071269057,NA,1.9099375,0.066030253
7192,OLD_NEW,BEL_0617_BOX,Divided,PM02,38,SAME,TRUE,236,PM02,1,62,hit,0.858899185,0.087142073,0.146592791,1.476458333,-0.202689881
7192,OLD_NEW,BEL_1002_COURSES,Divided,NONE,39,NONE,FALSE,248,PM02,0,NA,false_alarm,0.559592274,0.103015089,NA,1.640708333,-0.100868882
7192,OLD_NEW,BEL_0724_NOVEL,Divided,NONE,40,NONE,FALSE,195,PF02,1,NA,correct_rejection,0.559592274,0.118888105,NA,2.137416667,0.207047947
7192,OLD_NEW,BEL_1108_ROOM,Divided,NONE,41,NONE,FALSE,283,PF01,1,NA,correct_rejection,0.559592274,0.134761121,NA,1.7705,-0.020409111
7192,OLD_NEW,BEL_1011_THIN,Divided,NONE,42,NONE,FALSE,55,PM01,1,NA,correct_rejection,0.559592274,0.150634137,NA,1.8905625,0.054019405
7192,OLD_NEW,BEL_1710_UGLY,Divided,PF01,43,DIFF,TRUE,547,PM02,1,61,hit,1.188496492,0.166507153,0.135954493,1.5536875,-0.154814381
7192,OLD_NEW,BEL_1707_MOUNTAIN,Divided,NONE,44,NONE,FALSE,79,PF01,0,NA,false_alarm,0.559592274,0.182380168,NA,1.690875,-0.069769824
7192,OLD_NEW,BEL_0908_TRIP,Divided,PF02,45,DIFF,TRUE,75,PF01,1,71,hit,1.188496492,0.198253184,0.242337472,1.619979167,-0.113719198
7192,OLD_NEW,BEL_1722_SALAD,Divided,NONE,46,NONE,FALSE,182,PM01,1,NA,correct_rejection,0.559592274,0.2141262,NA,1.9003125,0.060063574
7192,OLD_NEW,BEL_0317_WINDOW,Divided,PF02,47,SAME,TRUE,140,PF02,0,75,miss,0.858899185,0.229999216,0.284890663,2.015541667,0.131495835
7192,OLD_NEW,BEL_0419_SONGS,Divided,NONE,48,NONE,FALSE,256,PM02,1,NA,correct_rejection,0.559592274,0.245872232,NA,1.784604167,-0.01166573
7192,OLD_NEW,BEL_0414_WINDOW,Divided,PM01,49,SAME,TRUE,154,PM01,0,76,miss,0.858899185,0.261745248,0.295528961,1.7246875,-0.048808956
7192,OLD_NEW,BEL_0613_FLOOR,Divided,NONE,50,NONE,FALSE,356,PF02,1,NA,correct_rejection,0.559592274,0.277618264,NA,1.834729167,0.019407497
7192,OLD_NEW,BEL_1806_MEAT,Divided,NONE,51,NONE,FALSE,384,PF02,0,NA,false_alarm,0.559592274,0.29349128,NA,1.7286875,-0.046329297
7192,OLD_NEW,BEL_1509_LUNCH,Divided,PF01,52,SAME,TRUE,147,PF01,1,83,hit,0.858899185,0.309364295,0.369997046,2.148083333,0.213660371
7192,OLD_NEW,BEL_1222_YEAR,Divided,NONE,53,NONE,FALSE,385,PF01,1,NA,correct_rejection,0.559592274,0.325237311,NA,1.964104167,0.099608969
7192,OLD_NEW,BEL_1911_STORIES,Divided,PM01,54,DIFF,TRUE,287,PF02,1,67,hit,1.188496492,0.341110327,0.19978428,2.0156875,0.131586239
7192,OLD_NEW,BEL_1102_TEA,Divided,NONE,55,NONE,FALSE,358,PM02,1,NA,correct_rejection,0.559592274,0.356983343,NA,1.39275,-0.254581913
7192,OLD_NEW,BEL_0806_SCHOOL,Divided,PF01,56,DIFF,TRUE,391,PM02,0,77,miss,1.188496492,0.372856359,0.306167259,1.5911875,-0.131567577
7192,OLD_NEW,BEL_1719_GARDEN,Divided,PM02,57,DIFF,TRUE,32,PF01,1,86,hit,1.188496492,0.388729375,0.40191194,1.928270833,0.077395357
7192,OLD_NEW,BEL_1721_POOL,Divided,PM01,58,SAME,TRUE,245,PM01,0,64,miss,0.858899185,0.404602391,0.167869386,1.483395833,-0.198389223
7192,OLD_NEW,BEL_0418_WEEKEND,Divided,NONE,59,NONE,FALSE,232,PM01,0,NA,false_alarm,0.559592274,0.420475406,NA,1.868666667,0.040445854
7192,OLD_NEW,BEL_0216_CHILD,Divided,PF01,60,SAME,TRUE,509,PF01,1,65,hit,0.858899185,0.436348422,0.178507684,1.9290625,0.077886123
7192,OLD_NEW,BEL_0916_PERFORMER,Divided,PF01,61,DIFF,TRUE,514,PM01,1,70,hit,1.188496492,0.452221438,0.231699174,2.112958333,0.191885865
7192,OLD_NEW,BEL_0103_AMAZING,Divided,PF02,62,SAME,TRUE,132,PF02,1,85,hit,0.858899185,0.468094454,0.391273642,2.210354167,0.252262979
7192,OLD_NEW,BEL_1419_SPORTS,Divided,PF02,63,DIFF,TRUE,269,PF01,1,75,hit,1.188496492,0.48396747,0.284890663,1.650479167,-0.094811798
7192,OLD_NEW,BEL_1919_NEWSPAPER,Divided,PM02,64,SAME,TRUE,296,PM02,0,86,miss,0.858899185,0.499840486,0.40191194,1.791083333,-0.007649199
7385,NEW_OLD,BEL_1008_MILK,Divided,NONE,1,NONE,FALSE,900,PF02,1,NA,correct_rejection,-0.152505974,-0.500159514,NA,1.723125,-0.049777573
7385,NEW_OLD,BEL_0124_WEEKEND,Divided,PM01,2,DIFF,TRUE,1745,PM02,1,25,hit,0.305345957,-0.484286498,-0.247024231,1.744125,-0.036759363
7385,NEW_OLD,BEL_1011_THIN,Divided,NONE,3,NONE,FALSE,1561,PF01,1,NA,correct_rejection,-0.152505974,-0.468413482,NA,1.856666667,0.033006877
7385,NEW_OLD,BEL_1111_LATE,Divided,NONE,4,NONE,FALSE,429,PM02,0,NA,false_alarm,-0.152505974,-0.452540467,NA,1.436395833,-0.227525216
7385,NEW_OLD,BEL_1524_TODAY,Divided,NONE,5,NONE,FALSE,111,PM01,1,NA,correct_rejection,-0.152505974,-0.436667451,NA,1.738104167,-0.040491767
7385,NEW_OLD,BEL_0720_WATER,Divided,PM02,6,SAME,TRUE,479,PM02,1,26,hit,-0.004518865,-0.420794435,-0.236385933,1.5366875,-0.165352932
7385,NEW_OLD,BEL_1108_ROOM,Divided,PM02,7,DIFF,TRUE,306,PF01,1,17,hit,0.305345957,-0.404921419,-0.332130614,1.7705,-0.020409111
7385,NEW_OLD,BEL_0103_AMAZING,Divided,NONE,8,NONE,FALSE,106,PM02,1,NA,correct_rejection,-0.152505974,-0.389048403,NA,1.506541667,-0.184040779
7385,NEW_OLD,BEL_0201_NDPARENTS,Divided,NONE,9,NONE,FALSE,241,PF01,0,NA,false_alarm,-0.152505974,-0.373175387,NA,1.985645833,0.112962967
7385,NEW_OLD,BEL_1104_HERE,Divided,NONE,10,NONE,FALSE,55,PM01,0,NA,false_alarm,-0.152505974,-0.357302371,NA,2.036479167,0.1444753
7385,NEW_OLD,BEL_1222_YEAR,Divided,NONE,11,NONE,FALSE,137,PF02,0,NA,false_alarm,-0.152505974,-0.341429355,NA,1.996604167,0.119756199
7385,NEW_OLD,BEL_0419_SONGS,Divided,NONE,12,NONE,FALSE,89,PM02,0,NA,false_alarm,-0.152505974,-0.32555634,NA,1.784604167,-0.01166573
7385,NEW_OLD,BEL_0104_DANGEROUS,Divided,NONE,13,NONE,FALSE,1452,PM01,1,NA,correct_rejection,-0.152505974,-0.309683324,NA,2.073166667,0.167218423
7385,NEW_OLD,BEL_0916_PERFORMER,Divided,PF01,14,SAME,TRUE,225,PF01,1,20,hit,-0.004518865,-0.293810308,-0.30021572,2.062604167,0.160670573
7385,NEW_OLD,BEL_1611_SWEET,Divided,PF01,15,DIFF,TRUE,266,PM01,1,31,hit,0.305345957,-0.277937292,-0.183194443,1.796729167,-0.004149264
7385,NEW_OLD,BEL_1211_ANGRY,Divided,NONE,16,NONE,FALSE,267,PF02,1,NA,correct_rejection,-0.152505974,-0.262064276,NA,2.305083333,0.310986988
7385,NEW_OLD,BEL_0823_PRIZE,Divided,PF02,17,SAME,TRUE,261,PF02,1,19,hit,-0.004518865,-0.24619126,-0.310854018,1.8674375,0.039683876
7385,NEW_OLD,BEL_1009_EXAM,Divided,PM02,18,DIFF,TRUE,27,PF02,1,37,hit,0.305345957,-0.230318244,-0.119364656,2.133125,0.204387479
7385,NEW_OLD,BEL_1806_MEAT,Divided,PF02,19,DIFF,TRUE,2096,PM01,1,26,hit,0.305345957,-0.214445228,-0.236385933,1.5408125,-0.162795783
7385,NEW_OLD,BEL_1616_BANANAS,Divided,PM02,20,SAME,TRUE,118,PM02,1,50,hit,-0.004518865,-0.198572213,0.018933216,1.545333333,-0.159993252
7385,NEW_OLD,BEL_0111_ALIVE,Divided,PM01,21,SAME,TRUE,304,PM01,0,30,miss,-0.004518865,-0.182699197,-0.193832741,1.939479167,0.084343568
7385,NEW_OLD,BEL_0406_PARENTS,Divided,NONE,22,NONE,FALSE,639,PF01,1,NA,correct_rejection,-0.152505974,-0.166826181,NA,1.903583333,0.062091211
7385,NEW_OLD,BEL_0220_CRUEL,Divided,PF01,23,SAME,TRUE,1305,PF01,1,26,hit,-0.004518865,-0.150953165,-0.236385933,2.793083333,0.613505392
7385,NEW_OLD,BEL_0921_SCARY,Divided,PF02,24,SAME,TRUE,187,PF02,1,46,hit,-0.004518865,-0.135080149,-0.023619975,1.928875,0.077769889
7385,NEW_OLD,BEL_0114_SALT,Divided,PF01,25,DIFF,TRUE,398,PF02,0,37,miss,0.305345957,-0.119207133,-0.119364656,1.584916667,-0.135454959
7385,NEW_OLD,BEL_0620_FIELD,Divided,PM02,26,DIFF,TRUE,415,PF01,1,51,hit,0.305345957,-0.103334117,0.029571514,1.810979167,0.004684522
7385,NEW_OLD,BEL_0216_CHILD,Divided,NONE,27,NONE,FALSE,2832,PF01,1,NA,correct_rejection,-0.152505974,-0.087461101,NA,1.9290625,0.077886123
7385,NEW_OLD,BEL_0420_GRASS,Divided,NONE,28,NONE,FALSE,436,PF02,0,NA,false_alarm,-0.152505974,-0.071588086,NA,1.924916667,0.07531606
7385,NEW_OLD,BEL_1419_SPORTS,Divided,NONE,29,NONE,FALSE,645,PM01,0,NA,false_alarm,-0.152505974,-0.05571507,NA,1.5796875,-0.138696597
7385,NEW_OLD,BEL_0719_ROOM,Divided,PM01,30,DIFF,TRUE,298,PM02,0,35,miss,0.305345957,-0.039842054,-0.140641252,1.494291667,-0.191634735
7385,NEW_OLD,BEL_0715_MORNING,Divided,NONE,31,NONE,FALSE,204,PM02,0,NA,false_alarm,-0.152505974,-0.023969038,NA,1.645020833,-0.098195499
7385,NEW_OLD,BEL_2010_COLD,Divided,PM01,32,SAME,TRUE,368,PM01,1,59,hit,-0.004518865,-0.008096022,0.114677897,1.881854167,0.04862098
7385,NEW_OLD,BEL_1710_UGLY,Divided,NONE,33,NONE,FALSE,660,PM01,0,NA,false_alarm,-0.152505974,0.007776994,NA,1.960916667,0.097632991
7385,NEW_OLD,BEL_1416_TODAY,Divided,NONE,34,NONE,FALSE,153,PM02,1,NA,correct_rejection,-0.152505974,0.02365001,NA,1.522041667,-0.1744321
7385,NEW_OLD,BEL_1311_CHAIR,Divided,NONE,35,NONE,FALSE,346,PF02,0,NA,false_alarm,-0.152505974,0.039523026,NA,1.840583333,0.023036581
7385,NEW_OLD,BEL_0904_WELL,Divided,NONE,36,NONE,FALSE,347,PF01,1,NA,correct_rejection,-0.152505974,0.055396041,NA,1.595708333,-0.128765046
7385,NEW_OLD,BEL_1414_HOME,Divided,PM02,37,SAME,TRUE,229,PM02,0,41,miss,-0.004518865,0.071269057,-0.076811465,1.580104167,-0.138438299
7385,NEW_OLD,BEL_1911_STORIES,Divided,PF01,38,SAME,TRUE,234,PF01,1,67,hit,-0.004518865,0.087142073,0.19978428,2.1366875,0.206595925
7385,NEW_OLD,BEL_0920_STORIES,Divided,PM02,39,SAME,TRUE,217,PM02,1,53,hit,-0.004518865,0.103015089,0.05084811,1.666333333,-0.084983566
7385,NEW_OLD,BEL_0812_CARS,Divided,PM01,40,DIFF,TRUE,379,PM02,0,55,miss,0.305345957,0.118888105,0.072124706,1.451583333,-0.218110261
7385,NEW_OLD,BEL_0417_HOME,Divided,NONE,41,NONE,FALSE,181,PM01,0,NA,false_alarm,-0.152505974,0.134761121,NA,1.5340625,-0.166980208
7385,NEW_OLD,BEL_1509_LUNCH,Divided,PF02,42,DIFF,TRUE,456,PF01,1,66,hit,0.305345957,0.150634137,0.189145982,2.148083333,0.213660371
7385,NEW_OLD,BEL_0619_WATER,Divided,PM02,43,DIFF,TRUE,214,PF02,0,43,miss,0.305345957,0.166507153,-0.055534869,2.101645833,0.184873079
7385,NEW_OLD,BEL_1719_GARDEN,Divided,NONE,44,NONE,FALSE,289,PM02,0,NA,false_alarm,-0.152505974,0.182380168,NA,1.9206875,0.072694337
7385,NEW_OLD,BEL_0317_WINDOW,Divided,NONE,45,NONE,FALSE,218,PF02,0,NA,false_alarm,-0.152505974,0.198253184,NA,2.015541667,0.131495835
7385,NEW_OLD,BEL_1016_ATTENTION,Divided,PF01,46,DIFF,TRUE,501,PM01,1,67,hit,0.305345957,0.2141262,0.19978428,1.900395833,0.060115233
7385,NEW_OLD,BEL_0115_HOME,Divided,NONE,47,NONE,FALSE,1362,PF01,0,NA,false_alarm,-0.152505974,0.229999216,NA,1.340708333,-0.28684331
7385,NEW_OLD,BEL_1212_UPSET,Divided,PM01,48,SAME,TRUE,409,PM01,0,65,miss,-0.004518865,0.245872232,0.178507684,1.842333333,0.024121432
7385,NEW_OLD,BEL_1715_MUSIC,Divided,NONE,49,NONE,FALSE,842,PM01,1,NA,correct_rejection,-0.152505974,0.261745248,NA,1.67925,-0.076976333
7385,NEW_OLD,BEL_0423_WINE,Divided,PF02,50,SAME,TRUE,420,PF02,0,81,miss,-0.004518865,0.277618264,0.34872045,2.1159375,0.193732694
7385,NEW_OLD,BEL_0414_WINDOW,Divided,PF02,51,DIFF,TRUE,127,PM02,1,59,hit,0.305345957,0.29349128,0.114677897,1.528979167,-0.170131441
7385,NEW_OLD,BEL_1210_AIR,Divided,NONE,52,NONE,FALSE,24,PF01,0,NA,false_alarm,-0.152505974,0.309364295,NA,1.733916667,-0.04308766
7385,NEW_OLD,BEL_1722_SALAD,Divided,NONE,53,NONE,FALSE,200,PM02,1,NA,correct_rejection,-0.152505974,0.325237311,NA,1.4448125,-0.2223076
7385,NEW_OLD,BEL_0908_TRIP,Divided,PF01,54,DIFF,TRUE,291,PF02,0,80,miss,0.305345957,0.341110327,0.338082152,1.728083333,-0.046703829
7385,NEW_OLD,BEL_0120_TOYS,Divided,NONE,55,NONE,FALSE,79,PF02,1,NA,correct_rejection,-0.152505974,0.356983343,NA,2.16525,0.224302241
7385,NEW_OLD,BEL_0724_NOVEL,Divided,NONE,56,NONE,FALSE,284,PF02,1,NA,correct_rejection,-0.152505974,0.372856359,NA,2.137416667,0.207047947
7385,NEW_OLD,BEL_0806_SCHOOL,Divided,PF01,57,SAME,TRUE,697,PF01,0,68,miss,-0.004518865,0.388729375,0.210422578,1.926416667,0.076245932
7385,NEW_OLD,BEL_0911_SCIENCE,Divided,NONE,58,NONE,FALSE,490,PM02,0,NA,false_alarm,-0.152505974,0.404602391,NA,1.521166667,-0.174974525
7385,NEW_OLD,BEL_1721_POOL,Divided,NONE,59,NONE,FALSE,114,PM01,0,NA,false_alarm,-0.152505974,0.420475406,NA,1.483395833,-0.198389223
7385,NEW_OLD,BEL_1907_BED,Divided,PF02,60,DIFF,TRUE,85,PF01,1,78,hit,0.305345957,0.436348422,0.316805557,1.818041667,0.00906267
7385,NEW_OLD,BEL_1304_PROJECT,Divided,PM01,61,SAME,TRUE,87,PM01,0,89,miss,-0.004518865,0.452221438,0.433826833,1.980083333,0.109514691
7385,NEW_OLD,BEL_2009_QUESTIONS,Divided,PF02,62,SAME,TRUE,545,PF02,0,75,miss,-0.004518865,0.468094454,0.284890663,2.147520833,0.213311669
7385,NEW_OLD,BEL_1813_HELP,Divided,NONE,63,NONE,FALSE,17,PF01,0,NA,false_alarm,-0.152505974,0.48396747,NA,1.758875,-0.027615621
7385,NEW_OLD,BEL_1322_TRUTH,Divided,PM01,64,DIFF,TRUE,164,PF02,1,65,hit,0.305345957,0.499840486,0.178507684,1.723041667,-0.049829233
7181,OLD_NEW,BEL_0806_SCHOOL,Full,NONE,1,NONE,FALSE,3392,PF01,1,NA,correct_rejection,0.600178776,-0.500159514,NA,1.926416667,0.076245932
7181,OLD_NEW,BEL_0220_CRUEL,Full,PF01,2,DIFF,TRUE,1873,PM02,1,31,hit,1.610168945,-0.484286498,-0.183194443,2.283270833,0.297465098
7181,OLD_NEW,BEL_1813_HELP,Full,PM01,3,SAME,TRUE,698,PM01,1,27,hit,0.899485686,-0.468413482,-0.225747635,1.750770833,-0.032639513
7181,OLD_NEW,BEL_0317_WINDOW,Full,NONE,4,NONE,FALSE,585,PM01,1,NA,correct_rejection,0.600178776,-0.452540467,NA,1.809395833,0.00370299
7181,OLD_NEW,BEL_1102_TEA,Full,PF02,5,SAME,TRUE,791,PF02,1,30,hit,0.899485686,-0.436667451,-0.193832741,1.62575,-0.110141773
7181,OLD_NEW,BEL_0904_WELL,Full,PF01,6,SAME,TRUE,628,PF01,1,10,hit,0.899485686,-0.420794435,-0.406598699,1.595708333,-0.128765046
7181,OLD_NEW,BEL_1414_HOME,Full,PF01,7,SAME,TRUE,777,PF01,0,30,miss,0.899485686,-0.404921419,-0.193832741,1.724,-0.049235148
7181,OLD_NEW,BEL_1419_SPORTS,Full,PF01,8,DIFF,TRUE,295,PM01,1,35,hit,1.610168945,-0.389048403,-0.140641252,1.5796875,-0.138696597
7181,OLD_NEW,BEL_0420_GRASS,Full,PF01,9,DIFF,TRUE,37,PF02,1,18,hit,1.610168945,-0.373175387,-0.321492316,1.924916667,0.07531606
7181,OLD_NEW,BEL_1009_EXAM,Full,NONE,10,NONE,FALSE,677,PM02,1,NA,correct_rejection,0.600178776,-0.357302371,NA,1.746645833,-0.035196662
7181,OLD_NEW,BEL_0204_away,Full,NONE,11,NONE,FALSE,584,PF02,1,NA,correct_rejection,0.600178776,-0.341429355,NA,2.026395833,0.138224493
7181,OLD_NEW,BEL_0115_HOME,Full,NONE,12,NONE,FALSE,744,PF01,1,NA,correct_rejection,0.600178776,-0.32555634,NA,1.340708333,-0.28684331
7181,OLD_NEW,BEL_1222_YEAR,Full,NONE,13,NONE,FALSE,941,PM01,0,NA,false_alarm,0.600178776,-0.309683324,NA,1.8659375,0.038754004
7181,OLD_NEW,BEL_1210_AIR,Full,PF02,15,DIFF,TRUE,1119,PF01,1,46,hit,1.610168945,-0.277937292,-0.023619975,1.733916667,-0.04308766
7181,OLD_NEW,BEL_1721_POOL,Full,NONE,16,NONE,FALSE,1307,PM02,1,NA,correct_rejection,0.600178776,-0.262064276,NA,1.406270833,-0.246200149
7181,OLD_NEW,BEL_0120_TOYS,Full,NONE,17,NONE,FALSE,1300,PF02,0,NA,false_alarm,0.600178776,-0.24619126,NA,2.16525,0.224302241
7181,OLD_NEW,BEL_0124_WEEKEND,Full,PM02,18,SAME,TRUE,147,PM02,1,44,hit,0.899485686,-0.230318244,-0.044896571,1.744125,-0.036759363
7181,OLD_NEW,BEL_0715_MORNING,Full,NONE,19,NONE,FALSE,240,PM01,1,NA,correct_rejection,0.600178776,-0.214445228,NA,1.9916875,0.116708285
7181,OLD_NEW,BEL_1715_MUSIC,Full,NONE,20,NONE,FALSE,603,PM02,1,NA,correct_rejection,0.600178776,-0.198572213,NA,1.45625,-0.215217325
7181,OLD_NEW,BEL_0617_BOX,Full,PM01,21,SAME,TRUE,620,PM01,1,34,hit,0.899485686,-0.182699197,-0.15127955,1.796666667,-0.004188009
7181,OLD_NEW,BEL_1719_GARDEN,Full,PM02,22,DIFF,TRUE,950,PF02,1,33,hit,1.610168945,-0.166826181,-0.161917848,2.26375,0.285363845
7181,OLD_NEW,BEL_1723_BROKEN,Full,NONE,23,NONE,FALSE,128,PF02,1,NA,correct_rejection,0.600178776,-0.150953165,NA,2.051458333,0.153761107
7181,OLD_NEW,BEL_0719_ROOM,Full,NONE,24,NONE,FALSE,404,PF01,1,NA,correct_rejection,0.600178776,-0.135080149,NA,1.473395833,-0.20458837
7181,OLD_NEW,BEL_0620_FIELD,Full,PM01,25,DIFF,TRUE,115,PM02,1,26,hit,1.610168945,-0.119207133,-0.236385933,1.5681875,-0.145825617
7181,OLD_NEW,BEL_1204_PATIENT,Full,PF02,26,DIFF,TRUE,389,PM01,1,32,hit,1.610168945,-0.103334117,-0.172556145,1.641979167,-0.100081073
7181,OLD_NEW,BEL_1416_TODAY,Full,NONE,27,NONE,FALSE,1296,PM02,1,NA,correct_rejection,0.600178776,-0.087461101,NA,1.522041667,-0.1744321
7181,OLD_NEW,BEL_1011_THIN,Full,PM01,29,DIFF,TRUE,721,PF02,1,57,hit,1.610168945,-0.05571507,0.093401301,1.86725,0.039567642
7181,OLD_NEW,BEL_1611_SWEET,Full,NONE,30,NONE,FALSE,1333,PF02,0,NA,false_alarm,0.600178776,-0.039842054,NA,1.756479167,-0.029100833
7181,OLD_NEW,BEL_1311_CHAIR,Full,NONE,31,NONE,FALSE,86,PF01,0,NA,false_alarm,0.600178776,-0.023969038,NA,1.739875,-0.039394001
7181,OLD_NEW,BEL_1020_LAKE,Full,PM02,33,DIFF,TRUE,1271,PF01,1,63,hit,1.610168945,0.007776994,0.157231089,1.948291667,0.089806567
7181,OLD_NEW,BEL_1806_MEAT,Full,PM01,34,SAME,TRUE,301,PM01,1,52,hit,0.899485686,0.02365001,0.040209812,1.5408125,-0.162795783
7181,OLD_NEW,BEL_1217_HAIR,Full,PM02,35,SAME,TRUE,492,PM02,1,42,hit,0.899485686,0.039523026,-0.066173167,1.795583333,-0.004859583
7181,OLD_NEW,BEL_0811_CLOSE,Full,PM01,36,DIFF,TRUE,128,PM02,0,46,miss,1.610168945,0.055396041,-0.023619975,1.594020833,-0.129811152
7181,OLD_NEW,BEL_1111_LATE,Full,NONE,37,NONE,FALSE,393,PF01,1,NA,correct_rejection,0.600178776,0.071269057,NA,1.630895833,-0.106951795
7181,OLD_NEW,BEL_1519_THEATER,Full,NONE,38,NONE,FALSE,296,PM01,1,NA,correct_rejection,0.600178776,0.087142073,NA,1.840791667,0.02316573
7181,OLD_NEW,BEL_2009_QUESTIONS,Full,PF02,39,SAME,TRUE,337,PF02,0,42,miss,0.899485686,0.103015089,-0.066173167,2.147520833,0.213311669
7181,OLD_NEW,BEL_1104_HERE,Full,NONE,40,NONE,FALSE,469,PF02,1,NA,correct_rejection,0.600178776,0.118888105,NA,1.901145833,0.060580169
7181,OLD_NEW,BEL_1212_UPSET,Full,NONE,41,NONE,FALSE,629,PM01,0,NA,false_alarm,0.600178776,0.134761121,NA,1.842333333,0.024121432
7181,OLD_NEW,BEL_1313_HOURS,Full,PM02,42,SAME,TRUE,1216,PM02,0,61,miss,0.899485686,0.150634137,0.135954493,1.6301875,-0.107390901
7181,OLD_NEW,BEL_0605_BABY,Full,NONE,43,NONE,FALSE,372,PF02,1,NA,correct_rejection,0.600178776,0.166507153,NA,2.151104167,0.21553303
7181,OLD_NEW,BEL_0201_NDPARENTS,Full,NONE,44,NONE,FALSE,223,PM02,1,NA,correct_rejection,0.600178776,0.182380168,NA,1.557291667,-0.152580105
7181,OLD_NEW,BEL_1907_BED,Full,PM02,45,DIFF,TRUE,3620,PM01,1,57,hit,1.610168945,0.198253184,0.093401301,1.960541667,0.097400523
7181,OLD_NEW,BEL_0920_STORIES,Full,PF02,46,SAME,TRUE,57,PF02,1,67,hit,0.899485686,0.2141262,0.19978428,2.3335625,0.328641644
7181,OLD_NEW,BEL_1319_WATER,Full,NONE,47,NONE,FALSE,210,PF01,1,NA,correct_rejection,0.600178776,0.229999216,NA,1.840104167,0.022739539
7181,OLD_NEW,BEL_1509_LUNCH,Full,NONE,48,NONE,FALSE,148,PF01,1,NA,correct_rejection,0.600178776,0.245872232,NA,2.148083333,0.213660371
7181,OLD_NEW,BEL_2023_SOON,Full,NONE,49,NONE,FALSE,474,PF02,0,NA,false_alarm,0.600178776,0.261745248,NA,1.754520833,-0.030314833
7181,OLD_NEW,BEL_0216_CHILD,Full,NONE,50,NONE,FALSE,499,PM02,0,NA,false_alarm,0.600178776,0.277618264,NA,1.755645833,-0.029617429
7181,OLD_NEW,BEL_0114_SALT,Full,NONE,51,NONE,FALSE,256,PM01,1,NA,correct_rejection,0.600178776,0.29349128,NA,1.179958333,-0.386494608
7181,OLD_NEW,BEL_1507_HELP,Full,PF01,52,SAME,TRUE,300,PF01,0,67,miss,0.899485686,0.309364295,0.19978428,1.603041667,-0.124219004
7181,OLD_NEW,BEL_1710_UGLY,Full,NONE,53,NONE,FALSE,992,PM01,0,NA,false_alarm,0.600178776,0.325237311,NA,1.960916667,0.097632991
7181,OLD_NEW,BEL_0812_CARS,Full,NONE,54,NONE,FALSE,629,PF01,1,NA,correct_rejection,0.600178776,0.341110327,NA,1.731395833,-0.044650362
7181,OLD_NEW,BEL_1008_MILK,Full,PF01,55,DIFF,TRUE,250,PM01,1,57,hit,1.610168945,0.356983343,0.093401301,1.578916667,-0.139174448
7181,OLD_NEW,BEL_0911_SCIENCE,Full,PF01,56,SAME,TRUE,316,PF01,0,72,miss,0.899485686,0.372856359,0.252975769,1.912541667,0.067644614
7181,OLD_NEW,BEL_0406_PARENTS,Full,NONE,57,NONE,FALSE,213,PM02,1,NA,correct_rejection,0.600178776,0.388729375,NA,1.656125,-0.091311862
7181,OLD_NEW,BEL_1524_TODAY,Full,NONE,58,NONE,FALSE,611,PF02,1,NA,correct_rejection,0.600178776,0.404602391,NA,1.883979167,0.049938299
7181,OLD_NEW,BEL_0916_PERFORMER,Full,PM01,59,SAME,TRUE,468,PM01,1,64,hit,0.899485686,0.420475406,0.167869386,2.112958333,0.191885865
7181,OLD_NEW,BEL_1911_STORIES,Full,PF02,60,DIFF,TRUE,679,PM02,1,68,hit,1.610168945,0.436348422,0.210422578,1.688520833,-0.071229207
7181,OLD_NEW,BEL_0111_ALIVE,Full,PF02,61,SAME,TRUE,356,PF02,1,75,hit,0.899485686,0.452221438,0.284890663,1.9099375,0.066030253
