idx,file1,file2,distance
27,BEL_0120_TOYS_T03,BEL_0120_TOYS_T10,13.91281316
28,BEL_0120_TOYS_T03,BEL_0120_TOYS_T11,11.88317066
29,BEL_0120_TOYS_T03,BEL_0120_TOYS_T12,11.66256807
30,BEL_0120_TOYS_T04,BEL_0120_TOYS_T05,11.16752248
31,BEL_0120_TOYS_T04,BEL_0120_TOYS_T06,10.54938161
32,BEL_0120_TOYS_T04,BEL_0120_TOYS_T07,12.3669571
33,BEL_0120_TOYS_T04,BEL_0120_TOYS_T08,11.62362122
34,BEL_0120_TOYS_T04,BEL_0120_TOYS_T09,12.46736372
35,BEL_0120_TOYS_T04,BEL_0120_TOYS_T10,13.31505403
36,BEL_0120_TOYS_T04,BEL_0120_TOYS_T11,12.79395328
37,BEL_0120_TOYS_T04,BEL_0120_TOYS_T12,10.37316971
38,BEL_0120_TOYS_T05,BEL_0120_TOYS_T06,11.29169835
39,BEL_0120_TOYS_T05,BEL_0120_TOYS_T07,14.52485326
40,BEL_0120_TOYS_T05,BEL_0120_TOYS_T08,10.97932877
41,BEL_0120_TOYS_T05,BEL_0120_TOYS_T09,12.44798703
42,BEL_0120_TOYS_T05,BEL_0120_TOYS_T10,12.98771167
43,BEL_0120_TOYS_T05,BEL_0120_TOYS_T11,10.66319483
44,BEL_0120_TOYS_T05,BEL_0120_TOYS_T12,10.5920198
45,BEL_0120_TOYS_T06,BEL_0120_TOYS_T07,14.91765551
46,BEL_0120_TOYS_T06,BEL_0120_TOYS_T08,12.4202264
47,BEL_0120_TOYS_T06,BEL_0120_TOYS_T09,12.33095662
48,BEL_0120_TOYS_T06,BEL_0120_TOYS_T10,13.63638635
49,BEL_0120_TOYS_T06,BEL_0120_TOYS_T11,11.67577621
50,BEL_0120_TOYS_T06,BEL_0120_TOYS_T12,10.74723068
51,BEL_0120_TOYS_T07,BEL_0120_TOYS_T08,14.67951132
52,BEL_0120_TOYS_T07,BEL_0120_TOYS_T09,13.70410221
53,BEL_0120_TOYS_T07,BEL_0120_TOYS_T10,16.65843223
54,BEL_0120_TOYS_T07,BEL_0120_TOYS_T11,14.86559884
55,BEL_0120_TOYS_T07,BEL_0120_TOYS_T12,13.83391521
56,BEL_0120_TOYS_T08,BEL_0120_TOYS_T09,12.52473462
57,BEL_0120_TOYS_T08,BEL_0120_TOYS_T10,13.92920338
58,BEL_0120_TOYS_T08,BEL_0120_TOYS_T11,11.50676085
59,BEL_0120_TOYS_T08,BEL_0120_TOYS_T12,11.00841213
60,BEL_0120_TOYS_T09,BEL_0120_TOYS_T10,15.60469788
61,BEL_0120_TOYS_T09,BEL_0120_TOYS_T11,12.73958654
62,BEL_0120_TOYS_T09,BEL_0120_TOYS_T12,11.73026322
63,BEL_0120_TOYS_T10,BEL_0120_TOYS_T11,12.70541184
64,BEL_0120_TOYS_T10,BEL_0120_TOYS_T12,13.9209293
65,BEL_0120_TOYS_T11,BEL_0120_TOYS_T12,11.71656051
0,BEL_0124_WEEKEND_T01,BEL_0124_WEEKEND_T02,13.64567347
1,BEL_0124_WEEKEND_T01,BEL_0124_WEEKEND_T03,11.92204682
2,BEL_0124_WEEKEND_T01,BEL_0124_WEEKEND_T04,13.15857547
3,BEL_0124_WEEKEND_T01,BEL_0124_WEEKEND_T05,12.67718344
4,BEL_0124_WEEKEND_T01,BEL_0124_WEEKEND_T06,13.49255558
5,BEL_0124_WEEKEND_T01,BEL_0124_WEEKEND_T07,15.34572305
6,BEL_0124_WEEKEND_T01,BEL_0124_WEEKEND_T08,13.53946106
7,BEL_0124_WEEKEND_T01,BEL_0124_WEEKEND_T09,14.18750227
8,BEL_0124_WEEKEND_T01,BEL_0124_WEEKEND_T10,12.83933549
9,BEL_0124_WEEKEND_T01,BEL_0124_WEEKEND_T11,13.06992969
10,BEL_0124_WEEKEND_T01,BEL_0124_WEEKEND_T12,11.96598866
11,BEL_0124_WEEKEND_T02,BEL_0124_WEEKEND_T03,13.1513244
12,BEL_0124_WEEKEND_T02,BEL_0124_WEEKEND_T04,12.55506561
13,BEL_0124_WEEKEND_T02,BEL_0124_WEEKEND_T05,13.35418662
14,BEL_0124_WEEKEND_T02,BEL_0124_WEEKEND_T06,11.73885826
15,BEL_0124_WEEKEND_T02,BEL_0124_WEEKEND_T07,14.69285977
16,BEL_0124_WEEKEND_T02,BEL_0124_WEEKEND_T08,14.19582485
17,BEL_0124_WEEKEND_T02,BEL_0124_WEEKEND_T09,13.50436621
18,BEL_0124_WEEKEND_T02,BEL_0124_WEEKEND_T10,12.96497337
19,BEL_0124_WEEKEND_T02,BEL_0124_WEEKEND_T11,12.43469356
20,BEL_0124_WEEKEND_T02,BEL_0124_WEEKEND_T12,12.73447715
21,BEL_0124_WEEKEND_T03,BEL_0124_WEEKEND_T04,12.71324379
22,BEL_0124_WEEKEND_T03,BEL_0124_WEEKEND_T05,12.08956196
23,BEL_0124_WEEKEND_T03,BEL_0124_WEEKEND_T06,11.72531987
24,BEL_0124_WEEKEND_T03,BEL_0124_WEEKEND_T07,13.84865018
25,BEL_0124_WEEKEND_T03,BEL_0124_WEEKEND_T08,12.83256569
26,BEL_0124_WEEKEND_T03,BEL_0124_WEEKEND_T09,12.99022761
27,BEL_0124_WEEKEND_T03,BEL_0124_WEEKEND_T10,13.42054732
28,BEL_0124_WEEKEND_T03,BEL_0124_WEEKEND_T11,11.21926825
29,BEL_0124_WEEKEND_T03,BEL_0124_WEEKEND_T12,11.52610772
30,BEL_0124_WEEKEND_T04,BEL_0124_WEEKEND_T05,12.63069916
31,BEL_0124_WEEKEND_T04,BEL_0124_WEEKEND_T06,12.31159536
32,BEL_0124_WEEKEND_T04,BEL_0124_WEEKEND_T07,13.42081365
33,BEL_0124_WEEKEND_T04,BEL_0124_WEEKEND_T08,13.40020356
34,BEL_0124_WEEKEND_T04,BEL_0124_WEEKEND_T09,12.29636364
35,BEL_0124_WEEKEND_T04,BEL_0124_WEEKEND_T10,13.48939166
36,BEL_0124_WEEKEND_T04,BEL_0124_WEEKEND_T11,12.66761775
37,BEL_0124_WEEKEND_T04,BEL_0124_WEEKEND_T12,14.00698598
38,BEL_0124_WEEKEND_T05,BEL_0124_WEEKEND_T06,10.94111237
39,BEL_0124_WEEKEND_T05,BEL_0124_WEEKEND_T07,12.97993553
40,BEL_0124_WEEKEND_T05,BEL_0124_WEEKEND_T08,11.65666992
41,BEL_0124_WEEKEND_T05,BEL_0124_WEEKEND_T09,12.93162445
42,BEL_0124_WEEKEND_T05,BEL_0124_WEEKEND_T10,10.8139827
43,BEL_0124_WEEKEND_T05,BEL_0124_WEEKEND_T11,10.24623143
44,BEL_0124_WEEKEND_T05,BEL_0124_WEEKEND_T12,12.56578719
45,BEL_0124_WEEKEND_T06,BEL_0124_WEEKEND_T07,13.49788431
46,BEL_0124_WEEKEND_T06,BEL_0124_WEEKEND_T08,11.88470628
47,BEL_0124_WEEKEND_T06,BEL_0124_WEEKEND_T09,12.28225988
48,BEL_0124_WEEKEND_T06,BEL_0124_WEEKEND_T10,13.5541286
49,BEL_0124_WEEKEND_T06,BEL_0124_WEEKEND_T11,11.88059956
50,BEL_0124_WEEKEND_T06,BEL_0124_WEEKEND_T12,11.55612235
51,BEL_0124_WEEKEND_T07,BEL_0124_WEEKEND_T08,13.66065812
52,BEL_0124_WEEKEND_T07,BEL_0124_WEEKEND_T09,13.40889178
53,BEL_0124_WEEKEND_T07,BEL_0124_WEEKEND_T10,13.98072711
54,BEL_0124_WEEKEND_T07,BEL_0124_WEEKEND_T11,14.38634895
55,BEL_0124_WEEKEND_T07,BEL_0124_WEEKEND_T12,14.30210821
56,BEL_0124_WEEKEND_T08,BEL_0124_WEEKEND_T09,12.73838624
57,BEL_0124_WEEKEND_T08,BEL_0124_WEEKEND_T10,13.30908428
58,BEL_0124_WEEKEND_T08,BEL_0124_WEEKEND_T11,11.85284656
59,BEL_0124_WEEKEND_T08,BEL_0124_WEEKEND_T12,13.230257
60,BEL_0124_WEEKEND_T09,BEL_0124_WEEKEND_T10,13.72455854
61,BEL_0124_WEEKEND_T09,BEL_0124_WEEKEND_T11,12.9132646
62,BEL_0124_WEEKEND_T09,BEL_0124_WEEKEND_T12,13.78397788
63,BEL_0124_WEEKEND_T10,BEL_0124_WEEKEND_T11,11.9811149
64,BEL_0124_WEEKEND_T10,BEL_0124_WEEKEND_T12,13.08314686
65,BEL_0124_WEEKEND_T11,BEL_0124_WEEKEND_T12,12.54577658
0,BEL_0201_GRANDPARENTS_T01,BEL_0201_GRANDPARENTS_T02,13.71778485
1,BEL_0201_GRANDPARENTS_T01,BEL_0201_GRANDPARENTS_T03,12.65597042
2,BEL_0201_GRANDPARENTS_T01,BEL_0201_GRANDPARENTS_T04,13.97110686
3,BEL_0201_GRANDPARENTS_T01,BEL_0201_GRANDPARENTS_T05,13.42663908
4,BEL_0201_GRANDPARENTS_T01,BEL_0201_GRANDPARENTS_T06,13.45227525
5,BEL_0201_GRANDPARENTS_T01,BEL_0201_GRANDPARENTS_T07,14.47262108
6,BEL_0201_GRANDPARENTS_T01,BEL_0201_GRANDPARENTS_T08,13.44849566
7,BEL_0201_GRANDPARENTS_T01,BEL_0201_GRANDPARENTS_T09,13.5230045
8,BEL_0201_GRANDPARENTS_T01,BEL_0201_GRANDPARENTS_T10,13.27367828
9,BEL_0201_GRANDPARENTS_T01,BEL_0201_GRANDPARENTS_T11,12.92558696
10,BEL_0201_GRANDPARENTS_T01,BEL_0201_GRANDPARENTS_T12,13.08846726
11,BEL_0201_GRANDPARENTS_T02,BEL_0201_GRANDPARENTS_T03,12.06057612
12,BEL_0201_GRANDPARENTS_T02,BEL_0201_GRANDPARENTS_T04,11.65775462
13,BEL_0201_GRANDPARENTS_T02,BEL_0201_GRANDPARENTS_T05,13.02196289
14,BEL_0201_GRANDPARENTS_T02,BEL_0201_GRANDPARENTS_T06,10.48746254
15,BEL_0201_GRANDPARENTS_T02,BEL_0201_GRANDPARENTS_T07,12.22887651
16,BEL_0201_GRANDPARENTS_T02,BEL_0201_GRANDPARENTS_T08,13.20796368
17,BEL_0201_GRANDPARENTS_T02,BEL_0201_GRANDPARENTS_T09,11.62991275
18,BEL_0201_GRANDPARENTS_T02,BEL_0201_GRANDPARENTS_T10,13.57493714
19,BEL_0201_GRANDPARENTS_T02,BEL_0201_GRANDPARENTS_T11,13.41936121
20,BEL_0201_GRANDPARENTS_T02,BEL_0201_GRANDPARENTS_T12,12.24999441
21,BEL_0201_GRANDPARENTS_T03,BEL_0201_GRANDPARENTS_T04,13.15353763
22,BEL_0201_GRANDPARENTS_T03,BEL_0201_GRANDPARENTS_T05,12.60502837
23,BEL_0201_GRANDPARENTS_T03,BEL_0201_GRANDPARENTS_T06,12.38089203
24,BEL_0201_GRANDPARENTS_T03,BEL_0201_GRANDPARENTS_T07,14.13202499
25,BEL_0201_GRANDPARENTS_T03,BEL_0201_GRANDPARENTS_T08,12.58911032
26,BEL_0201_GRANDPARENTS_T03,BEL_0201_GRANDPARENTS_T09,12.89624515
27,BEL_0201_GRANDPARENTS_T03,BEL_0201_GRANDPARENTS_T10,14.45960929
28,BEL_0201_GRANDPARENTS_T03,BEL_0201_GRANDPARENTS_T11,12.58455209
29,BEL_0201_GRANDPARENTS_T03,BEL_0201_GRANDPARENTS_T12,13.41238655
30,BEL_0201_GRANDPARENTS_T04,BEL_0201_GRANDPARENTS_T05,14.73043712
31,BEL_0201_GRANDPARENTS_T04,BEL_0201_GRANDPARENTS_T06,12.48193756
32,BEL_0201_GRANDPARENTS_T04,BEL_0201_GRANDPARENTS_T07,10.99401746
33,BEL_0201_GRANDPARENTS_T04,BEL_0201_GRANDPARENTS_T08,13.5223043
34,BEL_0201_GRANDPARENTS_T04,BEL_0201_GRANDPARENTS_T09,11.19668951
35,BEL_0201_GRANDPARENTS_T04,BEL_0201_GRANDPARENTS_T10,13.3690182
36,BEL_0201_GRANDPARENTS_T04,BEL_0201_GRANDPARENTS_T11,13.83067659
37,BEL_0201_GRANDPARENTS_T04,BEL_0201_GRANDPARENTS_T12,13.37881483
38,BEL_0201_GRANDPARENTS_T05,BEL_0201_GRANDPARENTS_T06,12.65822284
39,BEL_0201_GRANDPARENTS_T05,BEL_0201_GRANDPARENTS_T07,13.89117546
40,BEL_0201_GRANDPARENTS_T05,BEL_0201_GRANDPARENTS_T08,10.95538994
41,BEL_0201_GRANDPARENTS_T05,BEL_0201_GRANDPARENTS_T09,13.15113529
42,BEL_0201_GRANDPARENTS_T05,BEL_0201_GRANDPARENTS_T10,14.16171443
43,BEL_0201_GRANDPARENTS_T05,BEL_0201_GRANDPARENTS_T11,11.81858245
44,BEL_0201_GRANDPARENTS_T05,BEL_0201_GRANDPARENTS_T12,13.53257358
45,BEL_0201_GRANDPARENTS_T06,BEL_0201_GRANDPARENTS_T07,12.72840954
46,BEL_0201_GRANDPARENTS_T06,BEL_0201_GRANDPARENTS_T08,12.61684724
47,BEL_0201_GRANDPARENTS_T06,BEL_0201_GRANDPARENTS_T09,11.65103402
48,BEL_0201_GRANDPARENTS_T06,BEL_0201_GRANDPARENTS_T10,14.26823618
49,BEL_0201_GRANDPARENTS_T06,BEL_0201_GRANDPARENTS_T11,12.62235675
50,BEL_0201_GRANDPARENTS_T06,BEL_0201_GRANDPARENTS_T12,10.66254058
51,BEL_0201_GRANDPARENTS_T07,BEL_0201_GRANDPARENTS_T08,13.30229914
52,BEL_0201_GRANDPARENTS_T07,BEL_0201_GRANDPARENTS_T09,11.04394056
53,BEL_0201_GRANDPARENTS_T07,BEL_0201_GRANDPARENTS_T10,13.84684245
54,BEL_0201_GRANDPARENTS_T07,BEL_0201_GRANDPARENTS_T11,14.00128999
55,BEL_0201_GRANDPARENTS_T07,BEL_0201_GRANDPARENTS_T12,13.96410262
56,BEL_0201_GRANDPARENTS_T08,BEL_0201_GRANDPARENTS_T09,12.730633
57,BEL_0201_GRANDPARENTS_T08,BEL_0201_GRANDPARENTS_T10,12.90844668
58,BEL_0201_GRANDPARENTS_T08,BEL_0201_GRANDPARENTS_T11,11.93728519
59,BEL_0201_GRANDPARENTS_T08,BEL_0201_GRANDPARENTS_T12,13.94381628
60,BEL_0201_GRANDPARENTS_T09,BEL_0201_GRANDPARENTS_T10,13.25860314
61,BEL_0201_GRANDPARENTS_T09,BEL_0201_GRANDPARENTS_T11,12.89566333
62,BEL_0201_GRANDPARENTS_T09,BEL_0201_GRANDPARENTS_T12,12.17352945
63,BEL_0201_GRANDPARENTS_T10,BEL_0201_GRANDPARENTS_T11,14.53099531
64,BEL_0201_GRANDPARENTS_T10,BEL_0201_GRANDPARENTS_T12,13.9337243
65,BEL_0201_GRANDPARENTS_T11,BEL_0201_GRANDPARENTS_T12,13.76323657
0,BEL_0204_AWAY_T01,BEL_0204_AWAY_T02,13.76538918
1,BEL_0204_AWAY_T01,BEL_0204_AWAY_T03,12.06044283
2,BEL_0204_AWAY_T01,BEL_0204_AWAY_T04,12.68895095
3,BEL_0204_AWAY_T01,BEL_0204_AWAY_T05,13.54655285
4,BEL_0204_AWAY_T01,BEL_0204_AWAY_T06,13.06629492
5,BEL_0204_AWAY_T01,BEL_0204_AWAY_T07,15.99191093
6,BEL_0204_AWAY_T01,BEL_0204_AWAY_T08,12.15364238
7,BEL_0204_AWAY_T01,BEL_0204_AWAY_T09,10.63107487
8,BEL_0204_AWAY_T01,BEL_0204_AWAY_T10,14.78915507
9,BEL_0204_AWAY_T01,BEL_0204_AWAY_T11,14.45434798
10,BEL_0204_AWAY_T01,BEL_0204_AWAY_T12,13.51954255
11,BEL_0204_AWAY_T02,BEL_0204_AWAY_T03,12.12589407
12,BEL_0204_AWAY_T02,BEL_0204_AWAY_T04,9.543957429
13,BEL_0204_AWAY_T02,BEL_0204_AWAY_T05,12.17849442
14,BEL_0204_AWAY_T02,BEL_0204_AWAY_T06,11.53887798
15,BEL_0204_AWAY_T02,BEL_0204_AWAY_T07,13.59702189
16,BEL_0204_AWAY_T02,BEL_0204_AWAY_T08,11.90551773
17,BEL_0204_AWAY_T02,BEL_0204_AWAY_T09,10.72074589
18,BEL_0204_AWAY_T02,BEL_0204_AWAY_T10,13.22570773
19,BEL_0204_AWAY_T02,BEL_0204_AWAY_T11,13.42635949
20,BEL_0204_AWAY_T02,BEL_0204_AWAY_T12,11.65976961
21,BEL_0204_AWAY_T03,BEL_0204_AWAY_T04,10.58225243
22,BEL_0204_AWAY_T03,BEL_0204_AWAY_T05,11.69311717
23,BEL_0204_AWAY_T03,BEL_0204_AWAY_T06,10.65398426
24,BEL_0204_AWAY_T03,BEL_0204_AWAY_T07,14.51308724
25,BEL_0204_AWAY_T03,BEL_0204_AWAY_T08,11.35222403
26,BEL_0204_AWAY_T03,BEL_0204_AWAY_T09,10.86323556
27,BEL_0204_AWAY_T03,BEL_0204_AWAY_T10,14.64262448
28,BEL_0204_AWAY_T03,BEL_0204_AWAY_T11,12.40658213
29,BEL_0204_AWAY_T03,BEL_0204_AWAY_T12,11.98850528
30,BEL_0204_AWAY_T04,BEL_0204_AWAY_T05,11.58668047
31,BEL_0204_AWAY_T04,BEL_0204_AWAY_T06,10.12680619
32,BEL_0204_AWAY_T04,BEL_0204_AWAY_T07,12.93536034
33,BEL_0204_AWAY_T04,BEL_0204_AWAY_T08,10.9103971
34,BEL_0204_AWAY_T04,BEL_0204_AWAY_T09,9.473761144
35,BEL_0204_AWAY_T04,BEL_0204_AWAY_T10,13.47008884
36,BEL_0204_AWAY_T04,BEL_0204_AWAY_T11,13.47185405
37,BEL_0204_AWAY_T04,BEL_0204_AWAY_T12,11.75647707
38,BEL_0204_AWAY_T05,BEL_0204_AWAY_T06,11.82050275
39,BEL_0204_AWAY_T05,BEL_0204_AWAY_T07,13.82741133
40,BEL_0204_AWAY_T05,BEL_0204_AWAY_T08,11.60345143
41,BEL_0204_AWAY_T05,BEL_0204_AWAY_T09,12.25017315
42,BEL_0204_AWAY_T05,BEL_0204_AWAY_T10,13.51432535
43,BEL_0204_AWAY_T05,BEL_0204_AWAY_T11,13.35862162
44,BEL_0204_AWAY_T05,BEL_0204_AWAY_T12,12.4994388
45,BEL_0204_AWAY_T06,BEL_0204_AWAY_T07,14.15742782
46,BEL_0204_AWAY_T06,BEL_0204_AWAY_T08,11.27160661
47,BEL_0204_AWAY_T06,BEL_0204_AWAY_T09,9.574743706
48,BEL_0204_AWAY_T06,BEL_0204_AWAY_T10,14.31497281
49,BEL_0204_AWAY_T06,BEL_0204_AWAY_T11,12.11197907
50,BEL_0204_AWAY_T06,BEL_0204_AWAY_T12,11.69100118
51,BEL_0204_AWAY_T07,BEL_0204_AWAY_T08,14.54485891
52,BEL_0204_AWAY_T07,BEL_0204_AWAY_T09,13.18623933
53,BEL_0204_AWAY_T07,BEL_0204_AWAY_T10,16.14943955
54,BEL_0204_AWAY_T07,BEL_0204_AWAY_T11,16.25396676
55,BEL_0204_AWAY_T07,BEL_0204_AWAY_T12,13.26581712
56,BEL_0204_AWAY_T08,BEL_0204_AWAY_T09,10.89096855
57,BEL_0204_AWAY_T08,BEL_0204_AWAY_T10,14.04022305
58,BEL_0204_AWAY_T08,BEL_0204_AWAY_T11,13.67828261
59,BEL_0204_AWAY_T08,BEL_0204_AWAY_T12,12.59454671
60,BEL_0204_AWAY_T09,BEL_0204_AWAY_T10,13.02441133
61,BEL_0204_AWAY_T09,BEL_0204_AWAY_T11,12.91735141
62,BEL_0204_AWAY_T09,BEL_0204_AWAY_T12,10.86703408
63,BEL_0204_AWAY_T10,BEL_0204_AWAY_T11,13.92444606
64,BEL_0204_AWAY_T10,BEL_0204_AWAY_T12,13.67363765
65,BEL_0204_AWAY_T11,BEL_0204_AWAY_T12,13.5349403
0,BEL_0214_STREET_T01,BEL_0214_STREET_T02,13.47800754
1,BEL_0214_STREET_T01,BEL_0214_STREET_T03,13.22965618
2,BEL_0214_STREET_T01,BEL_0214_STREET_T04,14.25017351
3,BEL_0214_STREET_T01,BEL_0214_STREET_T05,13.43295672
4,BEL_0214_STREET_T01,BEL_0214_STREET_T06,12.90185671
5,BEL_0214_STREET_T01,BEL_0214_STREET_T07,13.61433353
6,BEL_0214_STREET_T01,BEL_0214_STREET_T08,11.88714597
7,BEL_0214_STREET_T01,BEL_0214_STREET_T09,12.69091556
8,BEL_0214_STREET_T01,BEL_0214_STREET_T10,13.7192636
9,BEL_0214_STREET_T01,BEL_0214_STREET_T11,13.30846665
10,BEL_0214_STREET_T01,BEL_0214_STREET_T12,13.00322552
11,BEL_0214_STREET_T02,BEL_0214_STREET_T03,12.6522676
12,BEL_0214_STREET_T02,BEL_0214_STREET_T04,12.91556661
13,BEL_0214_STREET_T02,BEL_0214_STREET_T05,12.17034791
14,BEL_0214_STREET_T02,BEL_0214_STREET_T06,10.72608652
15,BEL_0214_STREET_T02,BEL_0214_STREET_T07,14.36289093
16,BEL_0214_STREET_T02,BEL_0214_STREET_T08,12.06304485
17,BEL_0214_STREET_T02,BEL_0214_STREET_T09,10.89424231
18,BEL_0214_STREET_T02,BEL_0214_STREET_T10,12.95564357
19,BEL_0214_STREET_T02,BEL_0214_STREET_T11,14.51577784
20,BEL_0214_STREET_T02,BEL_0214_STREET_T12,11.76967597
21,BEL_0214_STREET_T03,BEL_0214_STREET_T04,15.07272051
22,BEL_0214_STREET_T03,BEL_0214_STREET_T05,13.2645797
23,BEL_0214_STREET_T03,BEL_0214_STREET_T06,10.49009709
24,BEL_0214_STREET_T03,BEL_0214_STREET_T07,14.33643256
25,BEL_0214_STREET_T03,BEL_0214_STREET_T08,13.21873465
26,BEL_0214_STREET_T03,BEL_0214_STREET_T09,10.72805915
27,BEL_0214_STREET_T03,BEL_0214_STREET_T10,14.09430195
28,BEL_0214_STREET_T03,BEL_0214_STREET_T11,13.68512074
29,BEL_0214_STREET_T03,BEL_0214_STREET_T12,10.49967
30,BEL_0214_STREET_T04,BEL_0214_STREET_T05,12.13728054
31,BEL_0214_STREET_T04,BEL_0214_STREET_T06,11.73910781
32,BEL_0214_STREET_T04,BEL_0214_STREET_T07,13.17051727
33,BEL_0214_STREET_T04,BEL_0214_STREET_T08,10.80872157
34,BEL_0214_STREET_T04,BEL_0214_STREET_T09,12.23606326
35,BEL_0214_STREET_T04,BEL_0214_STREET_T10,13.10550169
36,BEL_0214_STREET_T04,BEL_0214_STREET_T11,12.36281215
37,BEL_0214_STREET_T04,BEL_0214_STREET_T12,13.17472147
38,BEL_0214_STREET_T05,BEL_0214_STREET_T06,11.36868776
39,BEL_0214_STREET_T05,BEL_0214_STREET_T07,13.96813814
40,BEL_0214_STREET_T05,BEL_0214_STREET_T08,9.66813618
41,BEL_0214_STREET_T05,BEL_0214_STREET_T09,12.43338713
42,BEL_0214_STREET_T05,BEL_0214_STREET_T10,12.41845111
43,BEL_0214_STREET_T05,BEL_0214_STREET_T11,11.55002069
44,BEL_0214_STREET_T05,BEL_0214_STREET_T12,12.29440067
45,BEL_0214_STREET_T06,BEL_0214_STREET_T07,12.98976487
46,BEL_0214_STREET_T06,BEL_0214_STREET_T08,11.07377763
47,BEL_0214_STREET_T06,BEL_0214_STREET_T09,9.050809892
48,BEL_0214_STREET_T06,BEL_0214_STREET_T10,13.04525778
49,BEL_0214_STREET_T06,BEL_0214_STREET_T11,12.53587788
50,BEL_0214_STREET_T06,BEL_0214_STREET_T12,9.064432834
51,BEL_0214_STREET_T07,BEL_0214_STREET_T08,12.87398031
52,BEL_0214_STREET_T07,BEL_0214_STREET_T09,13.35092626
53,BEL_0214_STREET_T07,BEL_0214_STREET_T10,14.61913214
54,BEL_0214_STREET_T07,BEL_0214_STREET_T11,12.75389111
55,BEL_0214_STREET_T07,BEL_0214_STREET_T12,13.5941052
56,BEL_0214_STREET_T08,BEL_0214_STREET_T09,10.97935538
57,BEL_0214_STREET_T08,BEL_0214_STREET_T10,12.13286223
58,BEL_0214_STREET_T08,BEL_0214_STREET_T11,10.19646474
59,BEL_0214_STREET_T08,BEL_0214_STREET_T12,12.00871574
60,BEL_0214_STREET_T09,BEL_0214_STREET_T10,13.06599043
61,BEL_0214_STREET_T09,BEL_0214_STREET_T11,13.02415015
62,BEL_0214_STREET_T09,BEL_0214_STREET_T12,9.14525338
63,BEL_0214_STREET_T10,BEL_0214_STREET_T11,12.57918885
64,BEL_0214_STREET_T10,BEL_0214_STREET_T12,12.0962846
65,BEL_0214_STREET_T11,BEL_0214_STREET_T12,13.01921619
0,BEL_0216_CHILD_T01,BEL_0216_CHILD_T02,11.88916551
1,BEL_0216_CHILD_T01,BEL_0216_CHILD_T03,12.93589955
2,BEL_0216_CHILD_T01,BEL_0216_CHILD_T04,12.00462512
3,BEL_0216_CHILD_T01,BEL_0216_CHILD_T05,12.40225486
4,BEL_0216_CHILD_T01,BEL_0216_CHILD_T06,11.91327204
5,BEL_0216_CHILD_T01,BEL_0216_CHILD_T07,13.37736179
6,BEL_0216_CHILD_T01,BEL_0216_CHILD_T08,13.14510678
7,BEL_0216_CHILD_T01,BEL_0216_CHILD_T09,11.08552671
8,BEL_0216_CHILD_T01,BEL_0216_CHILD_T10,11.42390813
9,BEL_0216_CHILD_T01,BEL_0216_CHILD_T11,11.91056603
10,BEL_0216_CHILD_T01,BEL_0216_CHILD_T12,11.05642436
11,BEL_0216_CHILD_T02,BEL_0216_CHILD_T03,11.86172275
12,BEL_0216_CHILD_T02,BEL_0216_CHILD_T04,11.33454287
13,BEL_0216_CHILD_T02,BEL_0216_CHILD_T05,12.98949033
14,BEL_0216_CHILD_T02,BEL_0216_CHILD_T06,10.21565669
15,BEL_0216_CHILD_T02,BEL_0216_CHILD_T07,10.62134328
16,BEL_0216_CHILD_T02,BEL_0216_CHILD_T08,14.30340907
17,BEL_0216_CHILD_T02,BEL_0216_CHILD_T09,11.11139914
18,BEL_0216_CHILD_T02,BEL_0216_CHILD_T10,13.1263307
19,BEL_0216_CHILD_T02,BEL_0216_CHILD_T11,12.82846546
20,BEL_0216_CHILD_T02,BEL_0216_CHILD_T12,10.25725748
21,BEL_0216_CHILD_T03,BEL_0216_CHILD_T04,12.84819162
22,BEL_0216_CHILD_T03,BEL_0216_CHILD_T05,13.5647123
23,BEL_0216_CHILD_T03,BEL_0216_CHILD_T06,10.84730499
24,BEL_0216_CHILD_T03,BEL_0216_CHILD_T07,13.27561503
25,BEL_0216_CHILD_T03,BEL_0216_CHILD_T08,15.62474481
26,BEL_0216_CHILD_T03,BEL_0216_CHILD_T09,11.52008882
27,BEL_0216_CHILD_T03,BEL_0216_CHILD_T10,13.65599496
28,BEL_0216_CHILD_T03,BEL_0216_CHILD_T11,13.92417484
29,BEL_0216_CHILD_T03,BEL_0216_CHILD_T12,10.55526904
30,BEL_0216_CHILD_T04,BEL_0216_CHILD_T05,12.37021378
31,BEL_0216_CHILD_T04,BEL_0216_CHILD_T06,9.467439038
32,BEL_0216_CHILD_T04,BEL_0216_CHILD_T07,10.44039183
33,BEL_0216_CHILD_T04,BEL_0216_CHILD_T08,12.46309345
34,BEL_0216_CHILD_T04,BEL_0216_CHILD_T09,10.39289594
35,BEL_0216_CHILD_T04,BEL_0216_CHILD_T10,11.57288855
36,BEL_0216_CHILD_T04,BEL_0216_CHILD_T11,12.20212295
37,BEL_0216_CHILD_T04,BEL_0216_CHILD_T12,11.1759437
38,BEL_0216_CHILD_T05,BEL_0216_CHILD_T06,11.43757461
39,BEL_0216_CHILD_T05,BEL_0216_CHILD_T07,13.03063994
40,BEL_0216_CHILD_T05,BEL_0216_CHILD_T08,12.05146673
41,BEL_0216_CHILD_T05,BEL_0216_CHILD_T09,11.74488723
42,BEL_0216_CHILD_T05,BEL_0216_CHILD_T10,13.22094261
43,BEL_0216_CHILD_T05,BEL_0216_CHILD_T11,11.54758014
